ID,Descripción,Fecha de verificación,Próxima Verificación,Calendario de Verificacion,Estado,Método de verificación,Error-,Error+,Resolución+,Resolución-,Patrón,ID patrón,Usuario,Linea del cliente,Formato,Status,,Fuera de Calibración,,Periodo
DUM-705,6652 Plastico heat sink,27/11/2019,28/05/2020,18/05/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,VAL-6652-000,NA,Baja,,1,1,183.00
DUM-525,6652 Forma Conec No Ok,12/10/2017,13/04/2018,03/04/2018,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,VAL-6652-000,NA,Baja,,1,1,183.00
DUM-526,6652 Clip No Ok,12/10/2017,13/04/2018,03/04/2018,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,VAL-6652-000,NA,Baja,,1,1,183.00
DUM-968,5873 Rebaba entre terminales ,29/07/2020,28/01/2021,18/01/2021,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,TRW-5873-000,NA,Baja,,1,1,183.00
DUM-776,8423 Planicidad NO OK,02/06/2020,02/12/2020,22/11/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,SOG-8423-000,NA,Baja,,1,1,183.00
DUM-749,8423 Pieza Ok,21/06/2019,21/12/2019,11/12/2019,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,SOG-8423-000,NA,Baja,,1,1,183.00
DUM-751,8423 Pieza Ok,21/06/2019,21/12/2019,11/12/2019,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,SOG-8423-000,NA,Baja,,1,1,183.00
DUM-1058,8278 Terminal incrustada ,03/03/2020,02/09/2020,23/08/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,SEM-8278-000,NA,Baja,,1,1,183.00
DUM-1059,8278 Terminal incrustada ,03/03/2020,02/09/2020,23/08/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,SEM-8278-000,NA,Baja,,1,1,183.00
DUM-1060,8278 Terminal incrustada ,03/03/2020,02/09/2020,23/08/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,SEM-8278-000,NA,Baja,,1,1,183.00
DUM-1061,8278 Terminal incrustada ,03/03/2020,02/09/2020,23/08/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,SEM-8278-000,NA,Baja,,1,1,183.00
DUM-1062,8278 Terminal incrustada ,03/03/2020,02/09/2020,23/08/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,SEM-8278-000,NA,Baja,,1,1,183.00
DUM-584,8278 pza Ok,02/12/2020,03/06/2021,24/05/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,SEM-8278-000,NA,Baja,,1,1,183.00
DUM-304,2882 PZA SIN TRIMMING PINES,14/08/2019,13/02/2020,03/02/2020,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT107,Moldeo,SEM-2882-000,NA,Baja,,1,1,183.00
DUM-305,2882 PZA OK,14/08/2019,13/02/2020,03/02/2020,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT107,Moldeo,SEM-2882-000,NA,Baja,,1,1,183.00
DUM-302,2882 CORTO TERMINAL 4-5 ,14/08/2019,13/02/2020,03/02/2020,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT107,Moldeo,SEM-2882-000,NA,Baja,,1,1,183.00
DUM-301,2882 CORTO TERMINAL 3-4 ,14/08/2019,13/02/2020,03/02/2020,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT107,Moldeo,SEM-2882-000,NA,Baja,,1,1,183.00
DUM-300,2882 CORTO TERMINAL 2-3 ,14/08/2019,10/02/2020,31/01/2020,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT107,Moldeo,SEM-2882-000,NA,Baja,,1,1,180.00
DUM-303,2882 CORTO TERMINAL 1-3,14/08/2019,13/02/2020,03/02/2020,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT107,Moldeo,SEM-2882-000,NA,Baja,,1,1,183.00
DUM-299,2882 CORTO TERMINAL 1-2,14/08/2019,13/02/2020,03/02/2020,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT107,Moldeo,SEM-2882-000,NA,Baja,,1,1,183.00
DUM-297,2882 CORTO PIN 4-5,14/08/2019,13/02/2020,03/02/2020,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT107,Moldeo,SEM-2882-000,NA,Baja,,1,1,183.00
DUM-296,2882 CORTO PIN 3-4,14/08/2019,13/02/2020,03/02/2020,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT107,Moldeo,SEM-2882-000,NA,Baja,,1,1,183.00
DUM-298,2882 CORTO PIN 1-3,14/08/2019,13/02/2020,03/02/2020,Baja,INTERNO,NA,NO GO,NA,NA,Hypot,INT107,Moldeo,SEM-2882-000,NA,Baja,,1,1,183.00
DUM-913,8792 Corto 500v T5-T6 L Señal,13/07/2019,12/01/2020,02/01/2020,Baja,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,MAG-8792-000,NA,Baja,,1,1,183.00
DUM-918,8792 Corto 500v T5-T6 L Poder,13/07/2019,12/01/2020,02/01/2020,Baja,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,MAG-8792-000,NA,Baja,,1,1,183.00
DUM-923,8792 Corto 500v T5-T6 C Poder,13/07/2019,12/01/2020,02/01/2020,Baja,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,MAG-8792-000,NA,Baja,,1,1,183.00
DUM-912,8792 Corto 500v T4-T5 L Señal,13/07/2019,12/01/2020,02/01/2020,Baja,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,MAG-8792-000,NA,Baja,,1,1,183.00
DUM-917,8792 Corto 500v T4-T5 L Poder,13/07/2019,12/01/2020,02/01/2020,Baja,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,MAG-8792-000,NA,Baja,,1,1,183.00
DUM-922,8792 Corto 500v T4-T5 C Poder,13/07/2019,12/01/2020,02/01/2020,Baja,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,MAG-8792-000,NA,Baja,,1,1,183.00
DUM-911,8792 Corto 500v T3-T4 L Señal,13/07/2019,12/01/2020,02/01/2020,Baja,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,MAG-8792-000,NA,Baja,,1,1,183.00
DUM-916,8792 Corto 500v T3-T4 L Poder,13/07/2019,12/01/2020,02/01/2020,Baja,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,MAG-8792-000,NA,Baja,,1,1,183.00
DUM-921,8792 Corto 500v T3-T4 C Poder,13/07/2019,12/01/2020,02/01/2020,Baja,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,MAG-8792-000,NA,Baja,,1,1,183.00
DUM-910,8792 Corto 500v T2-T3 L Señal,13/07/2019,12/01/2020,02/01/2020,Baja,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,MAG-8792-000,NA,Baja,,1,1,183.00
DUM-915,8792 Corto 500v T2-T3 L Poder,13/07/2019,12/01/2020,02/01/2020,Baja,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,MAG-8792-000,NA,Baja,,1,1,183.00
DUM-920,8792 Corto 500v T2-T3 C Poder,13/07/2019,12/01/2020,02/01/2020,Baja,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,MAG-8792-000,NA,Baja,,1,1,183.00
DUM-909,8792 Corto 500v T1-T2 L Señal,13/07/2019,12/01/2020,02/01/2020,Baja,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,MAG-8792-000,NA,Baja,,1,1,183.00
DUM-914,8792 Corto 500v T1-T2 L Poder,13/07/2019,12/01/2020,02/01/2020,Baja,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,MAG-8792-000,NA,Baja,FLOME,1,1,183.00
DUM-919,8792 Corto 500v T1-T2 C Poder,13/07/2019,12/01/2020,02/01/2020,Baja,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,MAG-8792-000,NA,Baja,FLOME,1,1,183.00
DUM-952,6798 TP Pin 3,24/07/2019,23/01/2020,13/01/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Baja,FLOME,1,1,183.00
DUM-958,6798 TP Pin 2 conec.,22/01/2020,23/07/2020,13/07/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Baja,,1,1,183.00
DUM-951,6798 TP Pin 2,24/07/2019,23/01/2020,13/01/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Baja,,1,1,183.00
DUM-949,6798 Terminal expuesta abajo,24/07/2019,23/01/2020,13/01/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Baja,,1,1,183.00
DUM-950,6798 Terminal expuesta abajo,24/07/2019,23/01/2020,13/01/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Baja,,1,1,183.00
DUM-659,6798 Pza OK,11/09/2019,12/03/2020,02/03/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Baja,FLOME,1,1,183.00
DUM-660,6798 Pza OK,11/09/2019,12/03/2020,02/03/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Baja,FLOME,1,1,183.00
DUM-661,6798 Pza OK,11/09/2019,12/03/2020,02/03/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Baja,,1,1,183.00
DUM-483,6798 Pza NOK BUNNY EARS ,28/05/2020,27/11/2020,17/11/2020,Baja,INTERNO,NA,NA,NA,NA,Rotary,NA,Moldeo,HEL-6798-000,NA,Baja,FLOME,1,1,183.00
DUM-959,6798 PT Pin 3 Y+ abajo,24/07/2019,23/01/2020,13/01/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Baja,FLOME,1,1,183.00
DUM-484,6798 Pines Pza ok,19/10/2019,19/04/2020,09/04/2020,Baja,INTERNO,NA,NA,NA,NA,Rotary,NA,Moldeo,HEL-6798-000,NA,Baja,FLOME,1,1,183.00
DUM-389,6798 Pines cortos,25/04/2019,25/10/2019,15/10/2019,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,INT226,Ensamble,HEL-6798-000,NA,Baja,FLOME,1,1,183.00
DUM-948,6798 Pin4 corto abajo,24/07/2019,23/01/2020,13/01/2020,Baja,INTERNO,NA,NA,NA,NA,LBTD,NA,Moldeo,HEL-6798-000,NA,Baja,FLOME,1,1,183.00
DUM-947,6798 Pin3 corto abajo,24/07/2019,23/01/2020,13/01/2020,Baja,INTERNO,NA,NA,NA,NA,LBTD,NA,Moldeo,HEL-6798-000,NA,Baja,FLOME,1,1,183.00
DUM-946,6798 Pin2 corto abajo,24/07/2019,23/01/2020,13/01/2020,Baja,INTERNO,NA,NA,NA,NA,LBTD,NA,Moldeo,HEL-6798-000,NA,Baja,FLOME,1,1,183.00
DUM-945,6798 Pin1 corto abajo,24/07/2019,23/01/2020,13/01/2020,Baja,INTERNO,NA,NA,NA,NA,LBTD,NA,Moldeo,HEL-6798-000,NA,Baja,FLOME,1,1,183.00
DUM-966,6798 Pin corto 4 conector,24/07/2019,23/01/2020,13/01/2020,Baja,INTERNO,NA,NA,NA,NA,LBTD,NA,Moldeo,HEL-6798-000,NA,Baja,FLOME,1,1,183.00
DUM-393,6798 Pieza Ok,25/10/2019,25/04/2020,15/04/2020,Baja,INTERNO,NA,NA,NA,NA,Rotary,NA,Ensamble,HEL-6798-000,NA,Baja,FLOME,1,1,183.00
DUM-1013,6798 BUNNY EARS NO OK,26/12/2019,26/06/2020,16/06/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Baja,FLOME,1,1,183.00
DUM-388,6798 Altura pin 4,25/04/2019,25/10/2019,15/10/2019,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,INT226,Ensamble,HEL-6798-000,NA,Baja,,1,1,183.00
DUM-387,6798 Altura pin 3,25/04/2019,25/10/2019,15/10/2019,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,INT226,Ensamble,HEL-6798-000,NA,Baja,,1,1,183.00
DUM-386,6798 Altura pin 2,25/04/2019,25/10/2019,15/10/2019,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,INT226,Ensamble,HEL-6798-000,NA,Baja,,1,1,183.00
DUM-385,6798 Altura pin 1,25/10/2019,25/04/2020,15/04/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,INT226,Ensamble,HEL-6798-000,NA,Baja,,1,1,183.00
DUM-971,6257 Pin 3 corto 9.57,04/09/2019,05/03/2020,24/02/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HDL-6257-000,NA,Baja,,1,1,183.00
DUM-972,6257 Pin 3 corto 9.48,04/09/2019,05/03/2020,24/02/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HDL-6257-000,NA,Baja,,1,1,183.00
DUM-976,6257 Pin 3 corto ,04/09/2019,05/03/2020,24/02/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HDL-6257-000,NA,Baja,,1,1,183.00
DUM-970,6257 Pin 2 corto 9.80 ,04/09/2019,05/03/2020,24/02/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HDL-6257-000,NA,Baja,,1,1,183.00
DUM-975,6257 Pin 2 corto ,04/09/2019,05/03/2020,24/02/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HDL-6257-000,NA,Baja,,1,1,183.00
DUM-969,6257 Pin 1 corto 9.37 ,04/09/2019,05/03/2020,24/02/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HDL-6257-000,NA,Baja,,1,1,183.00
DUM-974,6257 Pin 1 corto 5.26,04/09/2019,05/03/2020,24/02/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HDL-6257-000,NA,Baja,,1,1,183.00
DUM-977,6257 Pieza OK,04/09/2019,05/03/2020,24/02/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HDL-6257-000,NA,Baja,,1,1,183.00
DUM-973, 6257 Pin 1 corto 5.19,04/09/2019,05/03/2020,24/02/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HDL-6257-000,NA,Baja,,1,1,183.00
DUM-613,6428 Sin terminal 7,14/08/2019,13/02/2020,03/02/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,DEN-6428-000,NA,Baja,,1,1,183.00
DUM-612,6428 Sin terminal 6,14/08/2019,13/02/2020,03/02/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,DEN-6428-000,NA,Baja,,1,1,183.00
DUM-611,6428 Sin terminal 5,14/08/2019,13/02/2020,03/02/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,DEN-6428-000,NA,Baja,,1,1,183.00
DUM-610,6428 Sin terminal 4,14/08/2019,14/02/2020,04/02/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,DEN-6428-000,NA,Baja,,,,184.00
DUM-609,6428 Sin terminal 3,14/08/2019,14/02/2020,04/02/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,DEN-6428-000,NA,Baja,,,,184.00
DUM-608,6428 Sin terminal 2,14/08/2019,14/02/2020,04/02/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,DEN-6428-000,NA,Baja,,,,184.00
DUM-607,6428 Sin terminal 1,14/08/2019,14/02/2020,04/02/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,DEN-6428-000,NA,Baja,,,,184.00
DUM-416,7614 Pin corto (3)h,03/06/2018,04/12/2018,24/11/2018,Baja,INTERNO,NA,NA,NA,NA,Indicador de Altura,INT388,Moldeo,COT-7614-000,NA,Baja,,,,184.00
DUM-419,7614 Pin corto (2)h,03/06/2018,04/12/2018,24/11/2018,Baja,INTERNO,NA,NA,NA,NA,Indicador de Altura,INT388,Moldeo,COT-7614-000,NA,Baja,,,,184.00
DUM-479,7614 Conect Pin 1,08/09/2017,11/03/2018,01/03/2018,Baja,INTERNO,NA,NA,NA,NA,Rotary,NA,Moldeo,COT-7614-000,NA,Baja,,,,184.00
DUM-1000,7460 PIEZA OK,22/11/2019,24/05/2020,14/05/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,COT-7460-000,NA,Baja,,,,184.00
DUM-1001,7460 PIEZA OK,22/11/2019,24/05/2020,14/05/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,COT-7460-000,NA,Baja,,,,184.00
DUM-1002,7460 PIEZA OK,22/11/2019,23/05/2020,13/05/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,COT-7460-000,NA,Baja,,,,183.00
DUM-996,7460 PIEZA OK,22/11/2019,23/05/2020,13/05/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,COT-7460-000,NA,Baja,,,,183.00
DUM-997,7460 PIEZA OK,22/11/2019,23/05/2020,13/05/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,COT-7460-000,NA,Baja,,,,183.00
DUM-998,7460 PIEZA OK,22/11/2019,23/05/2020,13/05/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,COT-7460-000,NA,Baja,,,,183.00
DUM-999,7460 PIEZA OK,22/11/2019,23/05/2020,13/05/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,COT-7460-000,NA,Baja,,,,183.00
DUM-191,7459 PZA OK Altura,17/08/2020,16/02/2021,06/02/2021,Baja,INTERNO,NA,NA,NA,NA,Perfilometro,NA,Moldeo,COT-7459-000,NA,Baja,,,,183.00
DUM-405,5999 Terminal expuesta,04/11/2020,06/05/2021,26/04/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT107,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-404,5999 Terminal expuesta,21/11/2017,23/05/2018,13/05/2018,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT107,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-214,5999 PIN3 CORTO,04/11/2020,06/05/2021,26/04/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT107,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-213,5999 PIN2 CORTO,04/11/2020,06/05/2021,26/04/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT107,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-212,5999 PIN1 CORTO,04/11/2020,06/05/2021,26/04/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT107,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-408,5999 Pin Corto (3),04/11/2020,06/05/2021,26/04/2021,Baja,INTERNO,NA,NA,NA,NA,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-407,5999 Pin Corto (2),04/11/2020,06/05/2021,26/04/2021,Baja,INTERNO,NA,NA,NA,NA,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-406,5999 Pin Corto (1),04/11/2020,06/05/2021,26/04/2021,Baja,INTERNO,NA,NA,NA,NA,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-372,5999 Pin 3 Largo,29/09/2020,31/03/2021,21/03/2021,Baja,INTERNO,NA,NA,Go,NO GO,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-373,5999 Pin 3 Largo,29/09/2020,31/03/2021,21/03/2021,Baja,INTERNO,NA,NA,Go,NO GO,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-366,5999 Pin 3 Corto,29/09/2020,31/03/2021,21/03/2021,Baja,INTERNO,NA,NA,Go,NO GO,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-367,5999 Pin 3 Corto,29/09/2020,31/03/2021,21/03/2021,Baja,INTERNO,NA,NA,Go,NO GO,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-370,5999 Pin 2 Largo,29/09/2020,31/03/2021,21/03/2021,Baja,INTERNO,NA,NA,Go,NO GO,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-371,5999 Pin 2 Largo,29/09/2020,31/03/2021,21/03/2021,Baja,INTERNO,NA,NA,Go,NO GO,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-364,5999 Pin 2 Corto,29/09/2020,31/03/2021,21/03/2021,Baja,INTERNO,NA,NA,Go,NO GO,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-365,5999 Pin 2 Corto,29/09/2020,31/03/2021,21/03/2021,Baja,INTERNO,NA,NA,Go,NO GO,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-368,5999 Pin 1 Largo,29/09/2020,31/03/2021,21/03/2021,Baja,INTERNO,NA,NA,Go,NO GO,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-369,5999 Pin 1 Largo,29/09/2020,31/03/2021,21/03/2021,Baja,INTERNO,NA,NA,Go,NO GO,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-362,5999 Pin 1 Corto,29/09/2020,31/03/2021,21/03/2021,Baja,INTERNO,NA,NA,Go,NO GO,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-363,5999 Pin 1 Corto,29/09/2020,31/03/2021,21/03/2021,Baja,INTERNO,NA,NA,Go,NO GO,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-170,5999 PIEZA OK,04/11/2020,06/05/2021,26/04/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT107,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-358,5999 Pieza Ok,19/09/2020,21/03/2021,11/03/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT288,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-359,5999 Pieza Ok,19/09/2020,21/03/2021,11/03/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT288,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-360,5999 Pieza Ok,19/09/2020,21/03/2021,11/03/2021,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT288,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-361,5999 Pieza Ok,21/03/2020,20/09/2020,10/09/2020,Baja,INTERNO,NA,NA,NA,NA,Hypot,INT288,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-374,5999 OK,29/09/2020,31/03/2021,21/03/2021,Baja,INTERNO,NA,NA,Go,NO GO,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-375,5999 OK,29/09/2020,31/03/2021,21/03/2021,Baja,INTERNO,NA,NA,Go,NO GO,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-376,5999 OK,29/09/2020,31/03/2021,21/03/2021,Baja,INTERNO,NA,NA,Go,NO GO,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-377,5999 OK,29/09/2020,31/03/2021,21/03/2021,Baja,INTERNO,NA,NA,Go,NO GO,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-378,5999 OK,19/09/2020,21/03/2021,11/03/2021,Baja,INTERNO,NA,NA,Go,NO GO,Indicador de Altura,INT382,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-169,5999 CORTO TRIPLE,04/11/2020,06/05/2021,26/04/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT107,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-167,5999 CORTO 1-2-3,04/11/2020,06/05/2021,26/04/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT107,Moldeo,COT-5999-000,NA,Baja,,,,183.00
DUM-168,5999 CORTO 1-2,04/11/2020,06/05/2021,26/04/2021,Baja,INTERNO,GO,NO GO,NA,NA,Hypot,INT107,Moldeo,COT-5999-000,NA,Baja,FLOME,,,183.00
DUM-800,5671 Presencia diametro YH7,01/02/2020,02/08/2020,23/07/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,COT-5671-000-0B,NA,Baja,,,,183.00
DUM-680,Pieza OK Y7,22/08/2019,21/02/2020,11/02/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,COT-5671-000-0A,NA,Baja,,,,183.00
DUM-987,Dia. Tapado de rebaba traslucida Yuh-dak7,31/03/2020,30/09/2020,20/09/2020,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,COT-5671-000,NA,Baja,,,,183.00
DUM-799,Apertura de bracket 9.82,23/07/2020,22/01/2021,12/01/2021,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,COT-5671-000,NA,Baja,,,,183.00
DUM-154,10027 X69F Leak Test OK,18/06/2021,18/12/2021,08/12/2021,Activo,INTERNO,GO,NO GO,NA,NA,Fuga Test,INT,Linea-BRO-10027-000,BRO-10027-000,NA,Calibración Aceptada,,,,183.00
DUM-1087,10027 X69F Leak Test NOK,18/06/2021,18/12/2021,08/12/2021,Activo,INTERNO,NA,NA,NA,NA,Fuga Test,NA,Moldeo,BRO-10027-000,NA,Calibración Aceptada,,,,183.00
DUM-162,10027 X69F Leak Test NOK,18/06/2021,18/12/2021,08/12/2021,Activo,INTERNO,GO,NO GO ,NA,NA,Fuga Test,INT,Linea-BRO-10027-000,BRO-10027-000,NA,Calibración Aceptada,,,,183.00
DUM-163,10027 X69F Leak Test NOK,18/06/2021,18/12/2021,08/12/2021,Activo,INTERNO,GO,NO GO ,NA,NA,Fuga Test,INT,Linea-BRO-10027-000,BRO-10027-000,NA,Calibración Aceptada,,,,183.00
DUM-164,10027 X69F Leak Test NOK,18/06/2021,18/12/2021,08/12/2021,Activo,INTERNO,GO,NO GO ,NA,NA,Fuga Test,INT,Linea-BRO-10027-000,BRO-10027-000,NA,Calibración Aceptada,,,,183.00
DUM-670,Presencia Pin Plastico (PIN.5),05/10/2020,06/04/2021,27/03/2021,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BRO-10024-000,NA,Baja,,,,183.00
DUM-669,Presencia Pin Plastico (PIN.4),05/10/2020,06/04/2021,27/03/2021,Baja,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,BRO-10024-000,NA,Baja,,,,183.00
